Date,Open,High,Low,Close,Volume
2012-01-30,257.39,258.12,254.68,255.21,97916000
2012-01-31,255.45,257.88,254.09,256.9,105571000
2012-02-01,255.73,258.81,255.56,257.06,125417000
2012-02-02,260.18,261.96,259.25,260.35,162792000
2012-02-03,259.95,260.09,257.06,258.53,114436000
2012-02-06,261.65,262.0,257.65,258.93,133300000
2012-02-07,259.37,260.26,258.41,259.8,169724000
2012-02-08,260.26,262.94,259.96,262.94,157645000
2012-02-09,261.99,264.5,259.28,264.5,146866000
2012-02-10,263.6,263.77,260.19,261.17,128415000
2012-02-13,262.14,263.56,260.88,262.75,92770000
2012-02-14,261.69,263.08,261.32,262.38,128315000
2012-02-15,263.76,266.13,263.69,265.88,124833000
2012-02-16,262.99,263.93,261.61,261.89,108158000
2012-02-17,265.9,266.84,265.01,265.82,114220000
2012-02-20,268.28,269.26,265.92,265.95,93695000
2012-02-21,265.41,266.89,263.5,265.89,104149000
2012-02-22,264.88,266.69,264.55,266.63,99175000
2012-02-23,264.78,264.78,262.72,263.58,93834000
2012-02-24,263.77,265.2,262.1,265.2,87389000
2012-02-27,264.21,264.33,260.76,261.3,88070000
2012-02-28,262.19,263.93,261.8,263.45,104865000
2012-02-29,265.06,267.68,265.03,267.13,110705000
2012-03-02,268.64,269.5,267.27,267.45,101552000
2012-03-05,266.56,266.9,264.12,264.75,79269000
2012-03-06,265.25,265.94,261.2,262.85,89749000
2012-03-07,258.65,261.17,258.32,260.35,76945000
2012-03-08,261.23,263.55,259.65,262.85,101648000
2012-03-09,265.27,266.33,263.18,265.62,87937000
2012-03-12,265.67,265.74,263.6,263.74,82961000
2012-03-13,265.1,267.74,265.1,266.9,95564000
2012-03-14,270.47,271.68,269.85,269.85,106298000
2012-03-15,269.81,270.61,269.05,269.76,94162000
2012-03-16,271.39,271.48,268.22,268.27,95675000
2012-03-19,269.01,270.61,268.58,270.27,88412000
2012-03-20,270.2,271.59,268.74,269.68,91829000
2012-03-21,268.14,269.46,266.9,267.79,80315000
2012-03-22,267.6,268.45,266.44,267.98,83235000
2012-03-23,266.36,268.44,266.15,267.95,74561000
2012-03-26,269.13,270.06,266.43,267.41,73543000
2012-03-27,270.62,270.87,268.97,270.71,79633000
2012-03-28,269.86,270.55,269.07,269.64,74424000
2012-03-29,267.87,268.72,266.15,267.13,81470000
2012-03-30,266.5,267.22,265.19,266.58,84296000
2012-04-02,267.72,269.36,266.8,268.99,67188000
2012-04-03,270.66,272.83,270.31,272.46,89676000
2012-04-04,272.13,272.48,267.98,268.33,94921000
2012-04-05,266.69,270.33,265.48,269.96,84363000
2012-04-06,269.54,270.41,268.96,269.97,81238000
2012-04-09,266.95,267.24,265.44,265.88,76048000
2012-04-10,266.48,267.81,264.83,265.38,71706000
2012-04-12,263.88,263.95,261.47,263.95,73627000
2012-04-13,265.95,267.27,265.11,266.86,75455000
2012-04-16,263.58,265.4,263.28,264.49,57339000
2012-04-17,264.72,265.43,263.02,263.32,58805000
2012-04-18,267.39,267.51,265.72,266.22,66985000
2012-04-19,265.6,266.86,264.74,265.58,62062000
2012-04-20,263.79,263.83,261.25,261.84,66065000
2012-04-23,261.31,262.8,260.34,261.66,52135000
2012-04-24,259.47,261.82,259.22,260.76,66407000
2012-04-25,263.24,263.24,260.72,260.82,68589000
2012-04-26,262.89,263.25,260.28,261.51,73178000
2012-04-27,262.7,264.48,262.3,263.43,75942000
2012-04-30,265.4,265.67,263.7,264.35,83132000
2012-05-02,266.1,267.01,265.35,266.61,89924000
2012-05-03,266.05,266.7,265.35,266.05,69298000
2012-05-04,264.72,265.41,263.72,264.4,69558000
2012-05-07,259.71,260.29,259.1,259.73,68578000
2012-05-08,261.28,261.62,260.35,261.12,56947000
2012-05-09,259.88,260.46,258.22,258.79,71958000
2012-05-10,258.0,259.01,256.94,257.89,67639000
2012-05-11,256.97,256.97,253.91,254.0,66778000
2012-05-14,254.07,255.02,252.3,254.11,64484000
2012-05-15,251.97,253.08,250.24,252.32,87799000
2012-05-16,250.63,250.88,243.79,243.93,92631000
2012-05-17,244.15,246.21,242.52,244.48,113902000
2012-05-18,240.12,240.14,235.46,235.85,114551000
2012-05-21,238.61,239.41,237.02,238.62,73315000
2012-05-22,242.38,243.04,240.58,242.66,87079000
2012-05-23,240.7,240.71,237.93,239.76,71289000
2012-05-24,239.44,240.72,238.43,240.51,56793000
2012-05-25,241.06,242.92,240.36,241.6,58904000
2012-05-29,241.14,245.67,240.49,245.26,67500000
2012-05-30,244.68,244.92,242.27,244.68,71992000
2012-05-31,241.17,244.05,240.16,244.05,70501000
2012-06-01,242.45,244.03,240.97,242.98,53504000
2012-06-04,235.91,237.51,235.37,236.3,85762000
2012-06-05,238.54,239.47,237.36,238.79,60181000
2012-06-07,244.1,246.16,244.1,245.51,78823000
2012-06-08,246.34,246.39,243.3,243.69,55107000
2012-06-11,247.3,248.55,247.12,248.3,71405000
2012-06-12,244.62,246.99,244.55,246.43,55954000
2012-06-13,248.14,248.14,245.64,247.08,55171000
2012-06-14,246.7,248.62,246.43,248.62,78573000
2012-06-15,248.52,248.54,245.09,246.57,86490000
2012-06-18,251.43,252.69,250.57,251.37,77067000
2012-06-19,250.5,251.7,250.0,251.31,53489000
2012-06-20,253.59,253.59,251.71,252.92,65356000
2012-06-21,251.59,252.31,249.22,250.46,60710000
2012-06-22,246.57,246.92,243.74,244.15,67327000
2012-06-25,243.37,243.37,239.19,240.75,61377000
2012-06-26,239.81,241.0,239.18,239.68,55096000
2012-06-27,239.31,240.39,236.6,239.85,62421000
2012-06-28,241.07,241.24,238.09,239.98,50744000
2012-06-29,238.46,244.9,237.42,244.9,74222000
2012-07-02,246.35,246.63,244.42,244.46,64206000
2012-07-03,245.47,247.24,245.37,246.8,79930000
2012-07-04,247.88,248.83,247.32,247.76,69946000
2012-07-05,247.01,248.01,246.49,247.67,65161000
2012-07-06,247.93,248.36,243.91,245.07,57041000
2012-07-09,242.36,242.92,241.26,241.73,52017000
2012-07-10,242.81,243.14,240.01,240.88,56646000
2012-07-11,240.37,240.69,238.66,240.34,54513000
2012-07-12,240.49,241.06,234.66,234.66,76189000
2012-07-13,235.49,239.98,233.58,238.77,77879000
2012-07-16,239.81,240.11,237.92,239.39,53360000
2012-07-17,238.07,242.21,237.15,240.19,68345000
2012-07-18,240.11,241.1,235.61,236.42,81573000
2012-07-19,240.09,241.53,239.41,240.44,78779000
2012-07-20,240.59,241.49,239.8,240.35,69455000
2012-07-23,236.89,236.91,234.36,235.75,63947000
2012-07-24,235.19,237.04,234.77,236.65,69332000
2012-07-25,231.9,235.78,231.68,233.49,69158000
2012-07-26,234.75,236.02,233.04,235.33,67561000
2012-07-27,239.64,242.23,238.72,242.23,72050000
2012-07-30,244.8,245.35,244.08,244.58,63836000
2012-07-31,244.83,252.53,244.39,250.08,101308000
2012-08-01,248.42,250.83,247.95,249.6,84479000
2012-08-02,250.15,250.43,247.23,247.9,81365000
2012-08-03,244.57,247.13,244.17,244.81,72681000
2012-08-06,249.92,251.74,249.67,250.36,79216000
2012-08-07,250.04,251.14,249.66,250.39,75163000
2012-08-08,251.8,255.13,251.74,252.84,119791000
2012-08-09,253.34,259.11,253.34,258.08,124578000
2012-08-10,257.59,259.12,257.17,258.91,74297000
2012-08-13,258.71,258.76,256.63,256.65,53299000
2012-08-14,258.14,260.3,257.62,260.11,79677000
2012-08-16,260.03,260.56,258.59,260.08,78940000
2012-08-17,260.92,261.08,257.6,258.2,76694000
2012-08-20,257.65,258.57,256.64,258.03,60971000
2012-08-21,259.19,260.2,257.43,257.5,66817000
2012-08-22,256.9,258.07,253.79,256.21,70274000
2012-08-23,256.06,257.32,254.6,257.28,67347000
2012-08-24,254.12,254.92,252.95,253.73,73622000
2012-08-27,251.65,253.95,251.34,252.77,83956000
2012-08-28,253.46,254.12,251.83,252.57,66759000
2012-08-29,253.09,254.64,252.31,254.22,72304000
2012-08-30,253.29,253.39,249.65,250.96,70441000
2012-08-31,249.58,251.78,249.52,250.56,77429000
2012-09-03,250.97,252.65,247.36,251.23,72075000
2012-09-04,251.03,251.81,250.22,250.56,67614000
2012-09-05,248.73,248.77,245.75,245.75,74320000
2012-09-06,246.79,247.77,245.68,246.79,61614000
2012-09-07,252.16,254.02,251.79,254.02,99417000
2012-09-10,254.8,255.29,253.38,253.38,60202000
2012-09-11,252.72,253.32,251.48,252.73,54591000
2012-09-12,254.35,257.4,253.78,256.95,70225000
2012-09-13,256.68,257.54,255.08,256.87,78983000
2012-09-14,263.14,265.3,262.68,265.02,155885000
2012-09-17,264.79,265.63,263.48,263.97,105934000
2012-09-18,263.39,264.56,263.05,264.25,71046000
2012-09-19,263.44,265.34,262.55,264.44,86342000
2012-09-20,262.87,263.93,261.54,261.87,86264000
2012-09-21,263.26,264.05,262.16,263.41,75208000
2012-09-24,262.47,263.87,259.94,263.56,70724000
2012-09-25,262.18,263.77,261.63,262.03,76464000
2012-09-26,259.38,261.25,258.8,260.42,96422000
2012-09-27,258.99,262.06,258.91,261.62,86742000
2012-09-28,263.22,263.3,261.48,262.49,105005000
2012-10-02,262.82,263.53,262.3,262.48,72507000
2012-10-04,262.68,262.91,260.44,261.92,96252000
2012-10-05,263.65,264.16,261.46,262.07,80773000
2012-10-08,261.83,261.89,259.7,260.11,70884000
2012-10-09,260.1,261.65,259.65,259.66,66413000
2012-10-10,257.25,257.49,255.15,255.15,91614000
2012-10-11,253.14,255.22,250.97,252.84,67764000
2012-10-12,253.5,253.75,251.69,252.44,66984000
2012-10-15,251.6,253.14,250.77,251.44,87480000
2012-10-16,253.88,254.36,252.49,253.98,66370000
2012-10-17,255.98,257.41,255.19,256.06,77970000
2012-10-18,256.73,257.82,256.11,257.27,74108000
2012-10-19,256.45,257.12,254.3,254.79,57044000
2012-10-22,250.19,254.42,250.04,254.22,70465000
2012-10-23,254.41,254.43,251.86,251.86,64096000
2012-10-24,249.14,251.12,248.32,249.8,86819000
2012-10-25,248.68,251.72,248.37,251.72,72846000
2012-10-26,250.53,251.19,247.15,247.18,71434000
2012-10-29,248.65,249.13,246.69,247.66,69116000
2012-10-30,248.06,250.68,247.83,248.52,54963000
2012-10-31,250.42,251.11,249.83,250.18,57916000
2012-11-01,248.7,248.97,246.39,247.83,80305000
2012-11-02,250.98,251.49,250.24,251.04,75662000
2012-11-05,249.17,250.55,249.01,249.5,64360000
2012-11-06,249.97,252.33,249.57,252.3,66715000
2012-11-07,253.01,253.73,250.71,253.7,72041000
2012-11-08,250.33,251.04,249.24,250.13,74681000
2012-11-09,247.1,249.21,245.28,248.69,79109000
2012-11-12,247.87,248.58,246.91,248.18,65569000
2012-11-13,248.55,248.65,245.67,246.9,75630000
2012-11-14,247.17,247.81,245.81,247.8,79336000
2012-11-15,244.65,245.27,243.34,244.64,79077000
2012-11-16,243.88,244.92,242.9,243.45,75182000
2012-11-19,244.71,246.78,244.62,245.82,54023000
2012-11-20,248.42,248.55,247.11,247.72,56564000
2012-11-21,248.52,249.0,246.11,247.02,61790000
2012-11-22,248.5,250.09,248.25,249.51,51858000
2012-11-23,249.83,251.44,248.99,251.44,50340000
2012-11-26,252.26,252.31,250.45,250.73,52929000
2012-11-27,251.94,254.27,251.55,253.41,75320000
2012-11-28,251.99,252.26,250.88,251.72,56735000
2012-11-29,253.03,254.79,252.92,254.73,82947000
2012-11-30,254.45,255.95,253.79,254.25,80309000
2012-12-03,254.91,256.07,254.42,255.57,55439000
2012-12-04,254.5,255.3,253.72,254.83,51107000
2012-12-05,254.58,257.02,254.19,256.63,62416000
2012-12-06,256.97,257.85,256.39,257.27,71825000
2012-12-07,257.75,259.42,257.63,258.78,68621000
2012-12-10,260.06,260.75,258.79,259.03,56321000
2012-12-11,259.7,260.27,258.96,260.12,91602000
2012-12-12,261.19,261.67,260.54,261.67,97871000
2012-12-13,261.84,265.79,261.76,265.79,110715000
2012-12-14,263.76,265.51,263.08,264.56,93769000
2012-12-17,264.17,265.07,262.51,262.76,95348000
2012-12-18,263.76,264.23,262.27,264.23,98467000
2012-12-20,265.36,265.98,263.72,264.78,130590000
2012-12-21,265.45,265.46,261.22,261.89,101254000
2012-12-24,262.39,262.72,261.94,262.11,69268000
2012-12-26,263.61,264.91,261.94,261.97,70566000
2012-12-27,261.64,262.83,260.45,262.68,61699000
2012-12-28,262.27,264.83,262.25,263.92,64398000
2013-01-02,266.24,269.51,266.1,269.16,91361000
2013-01-03,270.54,270.74,267.45,267.52,149954000
2013-01-04,267.23,267.46,264.74,266.14,103701000
2013-01-07,266.12,266.43,263.87,265.97,76678000
2013-01-08,264.81,265.87,263.95,263.95,81343000
2013-01-09,264.48,265.42,262.53,262.9,83537000
2013-01-10,263.09,265.25,262.13,264.95,96078000
2013-01-11,266.47,266.58,261.49,263.32,103871000
2013-01-14,262.84,264.8,262.18,264.8,123545000
2013-01-15,264.82,266.21,261.43,261.43,129604000
2013-01-16,262.07,263.34,259.42,260.49,109605000
2013-01-17,261.44,261.88,258.65,260.1,91559000
2013-01-18,262.02,262.08,260.08,261.71,98804000
2013-01-21,261.59,262.25,259.36,261.3,80472000
2013-01-22,261.25,263.35,260.79,262.91,97430000
2013-01-23,264.04,264.83,261.1,261.1,107085000
2013-01-24,259.69,260.99,258.15,258.74,83483000
2013-01-25,258.94,259.06,254.62,256.06,79571000
2013-01-28,255.01,255.43,253.49,254.66,81350000
2013-01-29,255.69,257.66,255.42,257.22,79501000
2013-01-30,258.08,258.85,256.42,258.47,89959000
2013-01-31,257.71,258.44,256.94,258.07,89008000
2013-02-01,258.57,259.01,255.48,257.64,80951000
2013-02-04,259.28,259.35,256.77,256.89,76363000
2013-02-05,254.49,255.77,253.5,254.82,76724000
2013-02-06,255.44,255.64,254.21,254.31,71919000
2013-02-07,254.68,255.97,253.8,254.0,69487000
2013-02-08,253.8,257.9,253.61,257.09,74464000
2013-02-12,258.33,258.44,256.35,256.65,54159000
2013-02-13,257.65,260.97,257.22,260.92,72431000
2013-02-14,261.14,262.52,260.41,261.44,66977000
2013-02-15,261.58,261.85,260.79,261.61,88344000
2013-02-18,261.3,262.29,260.49,261.63,56463000
2013-02-19,261.64,262.89,261.28,262.16,58775000
2013-02-20,263.79,268.07,263.51,268.07,96247000
2013-02-21,266.64,267.73,266.1,266.85,80756000
2013-02-22,265.63,268.89,265.56,267.15,86921000
2013-02-25,267.7,267.96,265.89,266.01,62738000
2013-02-26,263.76,265.71,263.57,264.68,86847000
2013-02-27,265.91,266.94,264.57,265.04,64993000
2013-02-28,267.13,268.95,266.69,268.01,79507000
2013-03-04,268.51,268.61,265.78,266.14,72088000
2013-03-05,267.57,268.88,266.54,266.54,64854000
2013-03-06,269.01,269.12,266.62,267.25,86655000
2013-03-07,266.83,266.83,263.88,264.78,67345000
2013-03-08,264.25,264.92,263.1,264.57,62069000
2013-03-11,263.75,264.81,261.5,264.15,65571000
2013-03-12,264.66,264.75,262.01,262.43,58267000
2013-03-13,262.69,263.38,261.67,263.33,64157000
2013-03-14,263.41,263.41,260.08,263.37,76656000
2013-03-15,264.44,264.44,260.83,260.84,85507000
2013-03-18,259.03,260.15,258.17,258.3,61647000
2013-03-19,259.69,261.42,258.85,259.79,98143000
2013-03-20,258.3,259.81,257.04,257.04,86768000
2013-03-21,258.34,258.9,255.82,255.82,65454000
2013-03-22,255.61,256.54,255.1,255.33,71332000
2013-03-25,258.18,260.18,258.06,259.58,66160000
2013-03-26,259.42,261.63,259.22,260.54,69087000
2013-03-27,261.7,262.5,259.02,261.86,63430000
2013-03-28,261.44,262.28,260.84,261.86,60922000
2013-03-29,263.88,264.74,263.31,263.39,63239000
2013-04-01,264.16,264.19,262.03,262.27,53065000
2013-04-02,262.37,263.16,259.06,260.79,109187000
2013-04-03,261.32,261.65,258.88,260.36,107593000
2013-04-04,257.57,257.94,254.63,257.05,92190000
2013-04-05,255.4,256.16,251.35,252.77,84368000
2013-04-08,252.85,253.86,251.84,252.39,75740000
2013-04-09,252.44,254.52,250.14,252.53,81651000
2013-04-10,254.4,255.14,252.94,254.34,88085000
2013-04-11,255.4,256.18,253.04,256.18,88423000
2013-04-12,256.81,257.12,251.34,252.0,90867000
2013-04-15,250.7,252.6,249.6,251.51,85935000
2013-04-16,248.69,252.61,248.37,251.78,102487000
2013-04-17,253.46,253.61,249.63,251.51,104163000
2013-04-18,250.55,250.93,247.82,247.85,77142000
2013-04-19,247.64,249.41,246.11,248.77,67331000
2013-04-22,248.35,251.46,247.89,251.46,59871000
2013-04-23,251.12,251.16,248.64,250.01,58450000
2013-04-24,251.74,252.65,250.03,252.0,89097000
2013-04-25,252.2,254.49,251.97,254.49,92723000
2013-04-26,254.11,254.42,252.79,253.04,78716000
2013-04-29,253.63,253.67,251.55,252.25,63970000
2013-04-30,253.17,256.36,253.13,255.72,91719000
2013-05-02,255.49,256.32,254.52,254.92,81028000
2013-05-03,256.4,256.47,254.5,256.02,79860000
2013-05-06,257.63,258.56,254.96,255.2,74481000
2013-05-07,255.22,255.41,253.61,253.84,63805000
2013-05-08,254.86,255.27,253.47,254.02,71738000
2013-05-09,255.0,257.99,254.77,257.53,94754000
2013-05-10,256.94,256.96,252.72,252.72,77900000
2013-05-13,251.46,253.29,251.19,253.29,50981000
2013-05-14,254.09,256.67,253.98,256.29,84230000
2013-05-15,256.56,256.74,255.49,256.6,65480000
2013-05-16,257.94,259.81,257.94,258.99,93759000
2013-05-20,259.51,259.9,258.6,258.6,83861000
2013-05-21,260.31,260.48,257.59,258.18,76263000
2013-05-22,259.7,260.89,259.19,260.19,80622000
2013-05-23,258.96,259.78,256.66,256.66,80113000
2013-05-24,258.13,258.28,255.73,257.32,63868000
2013-05-27,257.41,258.82,256.99,258.19,51963000
2013-05-28,258.63,259.53,257.97,258.59,65646000
2013-05-29,259.64,262.16,259.58,260.92,99141000
2013-05-30,260.7,262.1,260.41,261.21,100362000
2013-05-31,262.46,263.34,261.41,261.47,98227000
2013-06-03,260.48,262.03,260.13,260.29,79707000
2013-06-04,261.45,261.69,259.15,260.54,77535000
2013-06-05,260.57,260.7,256.51,256.51,92667000
2013-06-07,255.51,255.7,251.14,251.2,80457000
2013-06-10,251.49,252.48,251.02,252.2,62723000
2013-06-11,252.29,252.39,248.72,250.19,79080000
2013-06-12,249.16,250.32,248.04,248.5,60165000
2013-06-13,247.76,248.72,244.38,244.49,94948000
2013-06-14,246.21,246.42,244.22,245.36,81820000
2013-06-17,245.43,246.59,244.18,244.77,69774000
2013-06-18,245.44,247.13,243.45,247.13,80876000
2013-06-19,246.94,246.96,244.77,245.44,83448000
2013-06-20,242.08,243.28,239.45,240.26,88983000
2013-06-21,234.23,236.9,234.15,236.57,102435000
2013-06-24,236.33,236.33,233.47,233.47,63139000
2013-06-25,232.25,235.04,230.38,231.75,88859000
2013-06-26,234.26,234.26,230.18,231.52,78194000
2013-06-27,235.19,239.37,235.11,238.65,72357000
2013-06-28,240.01,242.68,240.0,242.27,78921000
2013-07-01,240.58,242.69,240.28,241.05,55145000
2013-07-02,241.76,242.61,240.24,240.8,88065000
2013-07-03,240.69,241.68,236.28,236.63,78749000
2013-07-04,237.36,238.78,236.64,238.56,76998000
2013-07-05,239.72,241.12,236.56,237.28,76784000
2013-07-08,236.86,238.42,234.11,235.12,78223000
2013-07-09,236.69,237.23,235.02,236.94,62564000
2013-07-10,237.74,237.94,235.41,236.23,59414000
2013-07-11,238.49,243.88,238.45,243.88,86887000
2013-07-12,243.28,243.33,241.74,242.72,78663000
2013-07-15,242.75,243.77,239.51,243.43,74263000
2013-07-16,243.4,243.52,241.06,242.02,58986000
2013-07-17,242.64,245.87,240.42,244.82,95072000
2013-07-18,244.09,244.41,242.25,242.92,72850000
2013-07-19,243.51,243.66,240.63,242.03,72276000
2013-07-22,243.32,245.27,242.18,243.18,81320000
2013-07-23,244.62,246.76,243.86,246.63,81578000
2013-07-24,246.61,248.17,246.16,247.84,72120000
2013-07-25,247.11,248.29,246.74,247.71,76305000
2013-07-26,248.04,248.68,246.6,247.8,98265000
2013-07-29,247.4,248.22,246.37,246.53,118395000
2013-07-30,246.78,248.81,246.47,248.78,98466000
2013-07-31,248.37,249.03,247.74,247.99,89609000
2013-08-01,248.33,249.62,246.94,248.89,91584000
2013-08-02,251.03,251.65,249.05,249.33,98129000
2013-08-05,248.92,249.66,248.21,248.25,62218000
2013-08-06,247.85,247.94,245.37,246.8,106231000
2013-08-07,244.73,245.11,242.75,242.75,103333000
2013-08-08,243.52,245.11,242.77,243.39,116508000
2013-08-09,243.51,244.43,242.42,243.13,91837000
2013-08-12,242.79,245.19,242.74,243.78,92466000
2013-08-13,245.08,248.21,244.68,248.2,115631000
2013-08-14,248.2,250.04,247.69,249.82,83697000
2013-08-16,247.12,250.36,246.76,249.23,73761000
2013-08-19,248.76,249.04,247.68,248.89,90684000
2013-08-20,247.97,249.89,244.82,245.13,89308000
2013-08-21,245.48,246.15,242.11,242.49,102107000
2013-08-22,239.93,241.63,239.01,240.37,116922000
2013-08-23,242.17,244.25,241.05,243.37,88265000
2013-08-26,244.21,246.13,244.16,245.71,78632000
2013-08-27,245.13,247.21,244.87,245.71,89064000
2013-08-28,242.7,245.78,242.54,245.67,70691000
2013-08-29,246.69,250.02,246.62,248.86,75560000
2013-08-30,250.52,251.74,249.36,251.74,68668000
2013-09-02,251.65,252.51,250.84,251.13,55644000
2013-09-03,252.43,253.37,251.49,252.05,73560000
2013-09-04,251.4,252.99,250.4,252.15,69844000
2013-09-05,253.68,255.12,252.79,254.62,76579000
2013-09-06,255.01,256.24,254.19,255.25,82368000
2013-09-09,256.48,258.12,256.27,258.12,76067000
2013-09-10,258.62,261.2,258.53,261.2,89515000
2013-09-11,261.38,262.38,260.13,262.38,86137000
2013-09-12,262.4,264.27,261.1,262.32,98835000
2013-09-13,260.99,262.38,260.52,260.83,77929000
2013-09-16,263.4,264.38,262.53,263.86,74975000
2013-09-17,263.19,263.39,261.06,262.56,71055000
2013-09-23,261.64,263.92,260.76,263.02,80445000
2013-09-24,261.85,263.43,260.42,262.83,108559000
2013-09-25,262.42,262.76,260.23,261.45,104132000
2013-09-26,260.59,262.68,260.47,262.68,81536000
2013-09-27,263.34,263.65,262.66,262.94,91122000
2013-09-30,261.56,262.3,260.55,260.91,65543000
2013-10-01,261.08,263.29,260.55,261.48,70906000
2013-10-02,263.42,263.57,261.66,261.87,73520000
2013-10-04,262.27,263.04,260.25,261.78,74144000
2013-10-07,261.93,262.76,261.38,261.85,64708000
2013-10-08,260.95,263.15,260.09,263.14,73858000
2013-10-10,262.83,264.16,262.39,262.9,73049000
2013-10-11,265.19,266.81,264.41,266.35,91604000
2013-10-14,266.52,266.77,265.81,265.81,69322000
2013-10-15,267.87,269.53,267.87,269.02,68331000
2013-10-16,268.92,270.3,268.19,268.25,73543000
2013-10-17,270.6,270.76,268.9,269.59,93651000
2013-10-18,270.51,271.25,269.7,271.24,73412000
2013-10-21,271.55,272.56,270.56,271.22,62478000
2013-10-22,270.75,271.13,269.71,271.11,84119000
2013-10-23,271.96,272.06,268.0,268.03,105485000
2013-10-24,267.85,269.36,266.75,269.36,59138000
2013-10-25,269.42,269.42,266.01,267.51,66297000
2013-10-28,267.96,269.77,267.21,269.74,70676000
2013-10-29,269.5,270.6,268.5,270.28,64058000
2013-10-30,270.72,271.44,269.13,271.44,58681000
2013-10-31,270.13,270.81,266.88,266.91,66797000
2013-11-01,268.06,268.83,267.23,268.63,53924000
2013-11-04,267.88,268.01,266.2,266.59,57546000
2013-11-05,266.98,267.3,264.37,264.96,61080000
2013-11-06,265.16,266.19,264.31,264.62,58305000
2013-11-07,264.71,265.12,262.71,263.34,59119000
2013-11-08,260.97,262.58,260.53,260.53,64729000
2013-11-11,262.14,262.14,259.49,260.15,54846000
2013-11-12,261.21,263.57,261.13,262.81,58732000
2013-11-13,262.42,262.45,258.04,258.04,59294000
2013-11-14,260.53,260.79,258.11,258.44,68231000
2013-11-15,260.48,264.33,260.47,264.2,70120000
2013-11-18,265.38,265.96,264.65,265.03,58663000
2013-11-19,264.84,268.37,264.68,267.81,76854000
2013-11-20,267.23,267.43,264.69,265.62,85759000
2013-11-21,265.06,265.06,260.97,262.2,58362000
2013-11-22,263.4,264.65,261.89,263.86,56990000
2013-11-25,265.85,267.45,265.2,265.21,56729000
2013-11-26,264.02,266.26,262.78,266.26,54064000
2013-11-27,265.28,267.15,264.5,267.15,84488000
2013-11-28,268.8,270.07,268.42,269.7,62913000
2013-11-29,269.61,270.36,268.68,269.57,54353000
2013-12-02,270.48,270.84,267.35,267.58,57620000
2013-12-03,266.64,267.33,264.79,264.84,61970000
2013-12-04,263.39,264.53,261.48,261.48,54677000
2013-12-05,262.5,262.6,259.21,261.1,51680000
2013-12-06,261.04,262.17,260.54,260.71,52755000
2013-12-09,263.52,264.14,263.24,263.7,52025000
2013-12-10,263.55,263.75,262.24,262.68,56661000
2013-12-11,261.74,263.67,259.78,260.55,59242000
2013-12-12,258.95,259.46,257.7,259.05,93726000
2013-12-13,258.29,258.49,256.08,258.04,61162000
2013-12-16,257.7,259.07,257.0,257.9,46762000
2013-12-17,260.27,260.67,258.18,258.72,78914000
2013-12-18,259.62,261.24,258.74,259.98,56756000
2013-12-19,263.16,263.21,259.46,260.2,58313000
2013-12-20,259.85,261.55,259.78,261.27,55377000
2013-12-23,262.78,263.89,262.14,263.24,59325000
2013-12-24,263.72,264.54,262.79,263.58,62873000
2013-12-26,263.85,264.63,262.82,263.15,52440000
2013-12-27,262.47,263.79,261.54,263.32,56679000
2013-12-30,263.55,264.24,262.53,264.24,55608000
2014-01-02,264.35,264.51,257.63,257.64,64004000
2014-01-03,257.05,257.29,253.18,254.48,62393000
2014-01-06,254.7,256.67,254.11,255.41,59076000
2014-01-07,254.53,257.02,254.41,255.98,60982000
2014-01-08,256.85,257.06,254.63,255.76,66026000
2014-01-09,256.26,256.65,253.63,253.63,77981000
2014-01-10,254.05,255.14,251.59,252.48,78932000
2014-01-13,253.83,254.84,253.16,254.08,54397000
2014-01-14,253.3,256.27,252.75,253.97,59996000
2014-01-15,255.52,255.65,253.82,254.73,64619000
2014-01-16,255.43,256.52,255.11,255.36,57598000
2014-01-17,255.54,256.13,253.37,253.46,58435000
2014-01-20,253.66,255.06,252.0,254.81,47195000
2014-01-21,255.03,256.65,254.29,256.34,56956000
2014-01-22,255.73,257.08,255.53,257.08,61703000
2014-01-23,256.72,256.75,253.72,253.74,61082000
2014-01-24,252.93,253.83,250.58,252.89,68979000
2014-01-27,248.22,250.18,247.43,248.95,74545000
2014-01-28,248.48,250.23,248.16,249.91,79258000
2014-01-29,251.11,253.31,250.98,252.89,75454000
2014-02-03,251.37,251.76,249.7,250.01,71711000
2014-02-04,246.56,247.04,245.1,245.3,81418000
2014-02-05,246.79,247.44,245.5,246.04,74756000
2014-02-06,246.92,249.04,246.85,248.56,69978000
2014-02-07,250.69,250.69,248.94,250.51,83453000
2014-02-10,251.2,251.26,249.39,250.47,62574000
2014-02-11,250.59,252.39,250.06,251.87,66997000
2014-02-12,253.29,253.29,252.07,252.31,71973000
2014-02-13,252.37,253.61,250.49,250.97,56633000
2014-02-14,251.38,253.83,251.35,252.74,61587000
2014-02-17,254.33,254.98,253.17,253.64,62250000
2014-02-18,253.69,254.3,252.07,253.66,48393000
2014-02-19,253.35,253.35,251.39,252.92,54396000
2014-02-20,251.34,252.57,250.65,250.95,63249000
2014-02-21,253.63,255.22,253.34,255.22,67090000
2014-02-24,255.25,255.82,253.21,254.01,48157000
2014-02-25,255.27,256.29,254.85,256.24,71628000
2014-02-26,256.13,257.8,255.03,257.31,62751000
2014-02-27,257.06,258.62,256.42,258.28,66749000
2014-02-28,257.98,258.74,257.35,258.41,97751000
